Events number,p1x,p1y,p1z,p2x,p2y,p2z
137,20.73934434,21.79332143,-8.500524987,-21.93049033,-16.8523194,7.454853249
138,18.94954691,22.17438147,-8.729586818,-19.32952542,-21.51984205,8.197723154
139,-30.20475729,2.394165595,-3.047812571,33.16511005,-2.445122162,2.888316825
140,7.067514266,32.31696434,-7.62922136,-7.646014578,-32.87336773,8.99718764
141,-25.0955576,8.003710415,-17.92253346,25.76267511,-10.48017398,17.1946955
142,28.56062375,3.628882401,-16.69754451,-30.87527259,-3.875344436,17.69495541
143,-6.287436672,22.95267972,-17.49342103,6.17499645,-27.39219296,18.11529219
144,23.50181713,16.84196454,13.80175112,-20.84535668,-16.69584328,-14.68627998
145,-14.38187005,9.031884764,25.71958663,15.54338127,-9.546393274,-29.71099028
146,-15.40065367,19.55227507,23.38471827,16.61219141,-22.34636848,-21.62204759
147,-32.60242232,8.669821753,-4.697950205,27.89479853,-9.13758642,3.95279417
148,-0.729499576,27.52564034,6.920571839,0.832964891,-28.13383112,-7.863684721
149,-10.84269944,11.23757533,27.67963383,10.32586523,-12.05611324,-24.89687623
150,-9.494691341,12.71302252,-26.3585137,10.57626772,-12.25308798,28.88536293
151,-20.36749613,24.18878429,10.66894201,22.27006813,-21.24524628,-8.564723392
152,23.5249353,22.31787973,3.252342595,-27.2046927,-20.23472694,-3.663541839
153,8.980306447,33.57003688,9.366637997,-9.311753312,-30.74140463,-9.04461419
154,13.76863363,10.75129066,29.33732568,-14.29082083,-12.47104631,-23.88050763
155,18.49673041,24.89475313,-20.47367817,-14.86880444,-21.92115197,20.91813872
156,-28.84934262,5.011911081,1.135352346,34.95223381,-5.465468099,-1.16200599
157,2.826665691,35.28910202,7.46319849,-2.565544555,-30.32101965,-7.145804141
158,-12.82822835,28.25679311,4.511404719,11.44574682,-32.82391951,-4.692983325
159,3.574134302,35.13418356,-3.521437453,-3.725010631,-34.11180348,3.128348696
160,22.08805879,15.37811384,20.6886727,-24.61308698,-15.1439532,-18.02667574
161,-18.19252621,0.997468352,25.45944902,22.95394551,-1.003372098,-21.28304788
162,-10.49173204,32.23618817,-5.995161822,11.27348978,-29.8944095,5.942579265
163,5.909951011,27.000904,16.27797514,-7.032413011,-29.03436977,-13.16191893
164,-16.65163335,4.945236282,29.06322002,13.51537489,-5.723545049,-23.96199345
165,-21.91835285,16.82469552,-17.97532219,21.07971914,-18.8048487,14.74303478
166,7.90306028,25.33726716,15.02517762,-7.537860484,-27.0629995,-15.20201053
167,-27.37687945,13.50607892,12.70110063,24.52903888,-14.00647352,-11.60728868
168,-14.25494722,24.44502363,6.253737574,13.99964212,-28.62035086,-5.611601758
169,-16.01922045,4.521471906,-28.90949204,14.83366769,-4.224054581,26.64659967
170,-30.94601617,7.236689063,2.450271667,31.04860992,-7.889529437,-2.319439802
171,18.88667365,15.32127914,18.55975638,-16.42962434,-14.55611868,-23.48781835
172,3.130082202,29.7651065,-1.82565847,-2.996566358,-27.08629141,2.212738131
173,5.746476785,27.28978344,16.91307761,-6.815320058,-27.41410797,-14.72004048
174,-1.471701716,31.29348541,-5.298093799,1.686870473,-32.58699588,5.041104302
175,-18.81590023,24.39627161,10.22119954,20.00489596,-21.22469222,-10.56525536
176,10.85489683,23.6255374,-17.10767674,-11.66108846,-23.89565461,16.10990841
177,18.05568993,6.029767086,29.02407391,-20.50812159,-6.809493904,-22.39487206
178,-23.3816379,18.94289343,-10.03576914,23.87571791,-21.20399062,11.52129132
179,5.322840596,28.84141479,2.423690553,-4.21880651,-28.98673925,-2.50536544
180,-22.84593484,19.79278288,-12.68844893,19.61968138,-18.06041197,13.34934619
181,-1.356527509,21.65705202,26.56353631,1.484979197,-18.77597565,-23.51070551
182,25.07095004,13.59409496,11.36813118,-26.25735761,-15.52601792,-10.83742551
183,13.36331686,18.749162,-24.55448512,-13.81026498,-16.9338175,25.75631866
184,-21.64574231,21.88287939,11.32416132,21.93167996,-21.34378664,-11.12526311
185,-16.01311965,24.58543834,11.40209536,19.24767042,-29.61795279,-12.29844588
186,9.056934384,10.890084,32.81603944,-9.278513818,-11.60951884,-26.81539007
187,32.99130874,7.677982891,10.75979252,-29.76111098,-7.900364302,-11.89359717
188,3.172256626,14.75419955,-28.93190994,-3.237505194,-14.71142585,27.85241929
189,-22.1816352,1.180739119,-21.4706841,26.0846407,-1.338743264,22.55266208
190,21.28125005,19.74939199,-19.79553332,-20.73306542,-15.71382509,17.82806317
191,-5.014237499,32.88608762,3.462675623,5.258640858,-33.64492031,-2.915936628
192,-11.80509474,28.34496222,10.35380762,10.36402098,-27.34574772,-10.62595678
193,13.27131574,20.74347475,-17.52428656,-16.06039702,-19.31951824,18.19048787
194,-8.890813223,14.07372324,-27.18252849,9.256292001,-13.71218841,25.13177906
195,22.35670651,14.67250496,13.98779626,-22.34330064,-14.13651278,-16.5257276
196,0.885681755,29.71540107,-16.42918056,-0.884382008,-29.3292169,15.87787595
197,-33.97553697,6.70873773,-14.26140493,30.21363361,-7.860289268,15.38111396
198,22.65181925,19.36037253,12.09961799,-23.01325673,-16.90910578,-13.97135128
199,-27.06000887,12.55536799,-12.53343114,30.92384681,-12.7820266,15.06771631
200,-10.06244987,29.17676147,-13.63699316,12.19818604,-25.38218907,13.92233069
201,-12.55193475,2.560624337,30.74045636,12.46562546,-2.42902695,-29.80608651
202,11.83931702,14.20324991,27.26455935,-12.86631001,-15.4395591,-27.58001417
203,3.994677133,11.95194341,31.12180315,-3.685371676,-9.679857178,-27.1539632
204,-6.052768763,10.35759877,33.42767644,5.719293869,-9.697089252,-27.58161313
205,-28.67630585,4.529404083,0.25890218,30.80165761,-3.928997114,-0.268891227
206,27.42309084,15.72360399,3.122248039,-27.73126431,-15.3464515,-3.573040828
207,-26.25478763,0.33035164,17.43313413,29.91396454,-0.314436261,-17.71257659
208,-24.86196679,20.99665491,10.1881501,21.31208828,-21.65435506,-10.89369057
209,30.41863105,2.931179161,-11.79985141,-33.71551808,-2.424524104,10.25910881
210,-14.78240563,17.20569271,-23.97689147,16.21010548,-15.90909927,23.46338565
211,-28.7979271,15.74858054,-0.631445935,28.43182972,-13.7896329,0.664321597
212,-32.09726665,5.982443322,12.8561731,33.75717224,-6.545554566,-11.84614991
213,18.37431586,28.39865647,-4.156444913,-17.26104005,-26.3608383,3.480598277
214,14.07904372,22.86579831,-21.14484621,-11.13566395,-21.92163652,17.03488788
215,-19.05014531,17.84381717,21.54906244,15.86400365,-18.60803546,-22.53724209
216,-23.74605948,22.36625859,-9.618774899,20.07227269,-22.74968805,9.829989648
217,7.073425262,24.67196854,-19.18736536,-7.49944844,-26.61847395,16.73938224
218,23.45298151,16.48205873,-9.847688151,-25.90318353,-17.80301444,10.91449993
219,-10.16759193,28.62568958,-4.841827743,9.001525648,-30.7074223,6.382895008
220,-18.24679142,12.6178774,-19.46364696,20.27485866,-14.34261862,21.7711793
221,-27.12742638,4.47475647,11.34623392,34.16966503,-4.522418317,-12.11646193
222,-3.795264715,28.53654893,-0.355879331,3.850841755,-37.51613352,0.313485
223,-27.6941961,11.87595904,-11.23875685,28.32851885,-9.224451288,10.61802212
224,-4.307273428,29.68362088,-3.598532323,4.034804722,-34.74392337,3.328355085
225,-18.26133592,21.33609057,11.70348926,19.09696794,-22.02013866,-9.987583547
226,-15.82737036,25.70890788,4.209360371,15.49285498,-26.25014228,-3.866518508
227,-16.90225259,9.8142021,25.26074735,19.34462485,-9.865848431,-26.14108735
228,32.20597801,7.51975652,11.71375219,-31.47600272,-7.197443656,-12.8726724
229,-25.87086636,5.546563253,-22.91506839,22.6538449,-5.582898837,19.71247579
230,-26.79493977,1.067470896,21.06876253,26.84877201,-1.103570517,-20.25632927
231,-26.86717706,13.40253383,-11.7195258,28.5822739,-14.47642746,11.14760912
232,0.249210715,29.67666942,-12.32190851,-0.220318281,-27.96405329,12.67247402
233,30.88296288,10.83936757,-8.45360106,-30.47883878,-9.702670629,7.276252642
234,-23.46767724,0.935004097,18.74044366,27.43095675,-0.838741503,-20.57176444
235,-9.220788728,32.62634037,-1.394071087,10.1405393,-30.57108774,1.424211599
236,-22.33218208,23.49580476,-5.938373016,20.42354054,-23.2325324,6.094243265
237,4.346371757,26.97041562,7.3964094,-5.468029001,-29.41969494,-6.471345808
238,-5.634752245,14.19946904,30.18758682,5.281697197,-14.9147884,-28.18177237
239,-34.37598563,5.656247738,1.991919924,31.58459231,-5.767307893,-2.148455511
240,-1.638783689,12.77044648,-31.906232,1.784970741,-12.7304094,30.43648561
241,12.10032082,28.850786,9.679474864,-14.80343767,-23.20100532,-10.16170929
242,26.28293875,18.92765096,-2.436390085,-22.85723138,-18.44024754,2.435258163
243,19.50851329,7.870257873,22.77519096,-20.12289083,-7.53188632,-23.49149904
244,31.28025901,0.602316715,-0.792349314,-30.06994699,-0.567222209,0.692690946
245,-7.356987812,16.29229422,-23.71586285,7.255668866,-17.82599314,25.18795121
246,-33.2147169,3.533871735,-0.817029165,34.2845773,-3.831102077,0.920916574
247,22.65358501,1.33994196,-21.24545465,-21.50182846,-1.302257323,25.47408954
248,1.225760289,14.62654821,30.29855123,-1.251681998,-15.97443565,-32.61614649
249,-15.13942028,31.39172937,1.12904658,14.31186428,-29.49751163,-1.067790496
250,10.31863956,16.43684532,25.51201621,-10.24087141,-17.53333138,-23.17691159
251,20.70764906,25.02681085,7.460904643,-22.44950066,-18.87128861,-8.662046359
252,-21.34646148,24.41760343,1.875216274,20.22049497,-25.03840745,-2.318359919
253,-23.99202545,0.112655574,24.47433057,20.92465442,-0.095459887,-24.26412522
254,21.00146461,27.10780224,1.7910736,-19.61225459,-28.12612381,-1.866115892
255,29.19195239,15.61069436,-4.324264132,-26.11249689,-18.17507242,4.799835953
256,19.20261253,20.66212743,-11.4633297,-21.93584548,-18.88164176,13.94309001
257,-2.444751147,32.69965708,-4.638892567,2.25172296,-30.16668977,4.354648375
258,-24.94949355,18.01540161,-13.84283252,25.05947171,-14.46049775,11.66716375
259,26.9026569,2.147824909,19.77468052,-30.75838162,-2.652198704,-19.42297213
260,-19.19574372,20.74168531,13.78665173,19.58158262,-22.15545134,-12.97865637
261,30.58798663,7.932388876,11.0679925,-27.72464494,-6.955186702,-12.49544578
262,-25.99004256,19.44857014,7.568796736,22.59512344,-17.95280215,-8.534997188
263,32.70703484,4.06092315,6.312689507,-31.04605217,-3.445111861,-6.833367631
264,-8.559646706,20.46909769,23.6206691,8.418842768,-21.89284354,-21.77647129
265,28.86180455,13.18377543,3.874970569,-30.93934392,-13.8283378,-3.248072951
266,15.2946138,3.368162136,27.60652068,-13.43246217,-4.039621856,-27.9915911
267,-14.73338283,13.86771994,-22.9993095,17.07316424,-16.01336627,23.84436481
268,29.80223348,2.055620095,-16.47154537,-26.38362938,-1.77380916,15.00353218
269,-14.66479241,7.406194086,-25.96547346,13.02065076,-8.404163971,22.91868116
270,-9.090521616,26.42837014,24.87047049,8.365700151,-22.64407893,-23.56351443
271,-16.78351464,18.93962248,-21.71482234,14.07494611,-17.63811457,17.89516404
272,-2.527879072,19.22747406,-27.12015211,2.810340393,-15.13884922,25.2406222
273,-10.17633982,7.6985871,-31.38337141,9.071619692,-7.942344051,31.59281908
274,-13.00712954,21.00834519,-22.63192604,13.27907234,-17.98047741,19.79054482
275,24.11567445,4.927090777,-21.72652075,-23.71218931,-5.602732996,23.16473896
276,-9.643627535,26.21159167,15.59027836,10.20770843,-23.82838393,-17.53559967
277,7.781129383,29.36053773,-7.416930946,-7.633363374,-33.63479832,7.327406119
278,-31.29327684,6.015430529,-5.862497995,29.81557473,-6.191784774,5.656203633
279,-21.15877302,14.12269566,17.82160524,17.92928753,-16.87441253,-17.38562516
280,19.98457166,27.37715753,11.57606447,-19.88731798,-25.17578682,-11.77142069
281,16.56813128,22.94758338,-9.521077866,-18.74366436,-24.89761795,8.859952913
282,-27.57920149,8.859134297,-20.98825114,22.48184004,-8.59221789,21.04652888
283,8.389055847,26.08736412,14.36852874,-7.947880819,-29.02291856,-18.25228209
284,10.14565642,26.25082708,-12.44060242,-9.41228652,-29.27176532,11.59695206
285,27.23571959,17.2622391,-6.309747501,-26.89927918,-18.06995927,6.546192326
286,22.92659704,11.17285127,14.2658393,-23.73865755,-10.38435856,-17.47680153
287,-16.73245318,23.7714676,12.1391516,17.23852271,-24.60778429,-11.62210087
288,-7.158814095,13.46522021,24.04365081,6.482131033,-11.71054002,-30.96993952
289,-1.934250894,25.24111363,17.60748747,1.927845084,-24.5518593,-18.54184189
290,21.12068799,13.29407591,-20.27216697,-18.60465649,-12.27701464,23.59348411
291,30.30252939,0.533134811,17.39736939,-25.15270506,-0.530201124,-17.09526465
292,-10.59382504,30.32654778,-15.37024745,8.458733477,-30.54943068,14.39290319
293,-13.85451812,24.07468449,13.57075782,12.80963753,-25.32871862,-17.50598841
294,12.23838695,16.28541079,-24.11193364,-10.81115246,-15.0464476,24.56291329
295,-10.29567563,12.4488331,23.90293688,8.732764513,-11.73686383,-23.88613905
296,25.13658834,7.584798678,-13.46014404,-25.81597746,-7.038303196,13.50656795
297,-9.668490019,15.31242624,-24.1624301,8.418899357,-21.87877399,22.82304693
298,1.405056199,28.31248134,-14.18011835,-1.657890482,-32.80723581,13.37362761
299,-25.4186316,16.35535932,8.330677066,29.61570383,-17.53168568,-8.067677284
300,-23.08524067,19.86028144,-1.318364399,24.41765148,-21.69754621,1.347389937
301,32.19037771,12.48393212,11.26555681,-25.19644476,-13.57066621,-9.498781244
302,-6.082447405,19.26405571,23.34162057,6.94369604,-23.94549582,-23.18086774
303,-23.32546926,7.436310683,18.7442214,23.05406546,-8.752721952,-19.34685067
304,-14.67708376,8.815593442,-27.08384655,16.74050614,-9.533893115,21.02347344
305,-36.5378331,0.041293392,0.753270739,29.64861833,-0.035679214,-0.661693095
306,-17.60039124,14.18383668,-22.79017412,15.50553505,-15.66137574,23.78428298
307,-4.240724308,29.81068165,18.83091204,4.251242488,-25.03676754,-14.59940518
308,27.90629695,6.488984825,-14.91751336,-24.25011657,-6.984247142,19.88869732
309,-28.35974843,8.394434918,5.894195786,31.56830156,-7.721991335,-4.769969241
310,24.34110026,9.531802172,17.38607614,-23.53390036,-8.029279999,-20.34911372
311,-31.30201733,9.572745176,7.846689995,28.18832033,-8.93913001,-8.729069424
312,-25.95647616,0.396523046,15.60110925,27.93369041,-0.390902079,-16.17162596
313,-20.3168362,16.22611857,-13.35658966,21.08740991,-13.87998137,15.12786991
314,-14.19189179,29.76603263,3.856985837,12.34194893,-30.92670779,-3.553582502
315,-12.07822037,7.084198956,28.04245343,13.23802009,-7.241109295,-29.53994959
316,16.28536182,9.057844998,24.6256405,-15.04911373,-8.756196862,-23.9619896
317,5.162515402,22.98392778,-18.4854789,-4.908620855,-18.99297765,22.34005298
318,-25.85500829,20.15001875,7.33423586,23.1646763,-20.87811183,-6.637144322
319,-15.65141938,18.18647201,-23.25777534,16.91290274,-17.77895492,21.20053301
320,23.21805576,10.97758166,-20.30751568,-23.03937205,-12.27705861,20.29155857
321,-14.75225814,26.95112515,3.898507855,15.16166998,-27.51134238,-3.965719762
322,12.89809288,28.81442285,-11.20514673,-12.20757088,-28.37315733,11.84776081
323,-29.75222608,2.364225099,-8.179156848,33.954191,-2.237615759,9.080570082
324,-27.82165234,15.61884051,5.216330304,30.29521745,-15.77101791,-5.141601199
325,-15.71633443,4.826149679,26.89572942,13.77830254,-4.917400385,-31.1092315
326,-15.91554073,29.50054471,5.350759796,15.64345241,-29.38376219,-5.677372607
327,-15.49236032,22.06442785,-6.788992226,14.45767137,-27.19097479,5.58566029
328,14.11171531,6.353978812,-29.86830037,-15.08113511,-5.154730952,31.2381056
329,15.03444257,25.84389014,0.81234238,-13.09455989,-28.9332585,-0.903443337
330,4.997967741,22.75605074,-15.2979231,-4.58581299,-25.03897569,15.16560988
331,-26.10319433,12.50421863,-10.49339947,23.91561243,-12.79793303,11.79020199
332,31.36618713,10.10224703,-5.149526479,-29.20371071,-10.52391563,5.396287242
333,9.761357581,13.20294514,-28.50116312,-10.61312226,-14.13057188,26.88105265
334,-17.27853142,6.354010399,-25.24575266,22.24708896,-6.328326239,22.51866875
335,8.474412876,18.12998413,-21.79182575,-8.778466727,-21.0178296,27.58745344
336,-29.98686081,7.368507936,-7.726391695,36.26843696,-7.754889022,8.314756085
337,-22.36028927,17.29219834,-12.06598943,19.65505956,-20.2583803,13.04182566
338,-4.445826989,27.00826831,9.542097347,4.396665578,-31.64757986,-11.46434617
339,-15.06000556,29.06171917,1.259650718,16.17021363,-30.60141454,-1.488771306
340,14.62644386,29.00724884,-12.88835534,-13.97762295,-22.16901389,15.5405128
341,-2.332342109,19.70390921,-25.31054994,2.814565013,-20.63003889,25.04884457
342,-35.0954982,10.75751572,-0.333696575,31.92727343,-9.454087897,0.353250978
343,-13.24003147,8.540147593,-25.6048376,16.86142821,-9.012462266,27.94510495
344,-24.70300456,6.297407742,-13.48986972,32.30288355,-5.531136383,12.4312424
345,7.670501218,13.12788404,-29.94469313,-9.577872893,-12.77915932,30.36634404
346,15.75782942,26.4223193,5.999924186,-16.13422045,-24.42570937,-6.655077641
347,11.27057757,1.787517599,-33.80873872,-11.94932629,-2.360273224,27.49087852
348,22.02341054,2.514257305,23.55240239,-22.42985903,-2.519977366,-23.78053614
349,-23.25363189,21.6774016,3.516231308,24.40310822,-21.79952353,-3.712348975
350,5.621899278,25.97616358,-23.38504848,-5.064934426,-21.82047398,21.24761949
351,25.71048441,7.125252334,-15.40994429,-26.52571834,-6.213125909,16.43010381
352,-7.708942047,11.83667534,32.80204868,6.808062511,-11.33222472,-29.14610108
353,-5.311302244,29.89872192,11.89663499,6.598161774,-27.4671601,-13.97328603
354,18.25900853,1.83859321,24.93030244,-17.86033336,-1.697685548,-25.890717
355,20.25504518,24.89801206,-10.10087291,-18.58155303,-25.73971805,10.67706234
356,-18.52701785,15.2729581,24.15188575,19.52295183,-13.87163679,-24.33409488
357,-16.97926066,21.19639674,-18.25967123,17.74176764,-20.11989605,16.54997769
358,-11.65854869,26.8830657,-15.84201659,13.24825567,-29.12748375,15.6265249
359,-28.91159596,14.49292968,4.659162623,24.59051785,-15.42189564,-4.558847569
360,-27.7720989,2.099729449,-13.7154948,30.57992721,-1.885034437,16.417172
361,-14.97041801,22.71395576,-18.35981125,12.4987398,-23.35797949,16.02963378
362,-15.87790764,29.40508682,1.818229178,15.95607243,-30.58428955,-1.780871302
363,17.94766993,28.41003513,1.596687856,-18.20266041,-26.43283744,-1.640645901
364,6.377219019,35.73811331,-2.468254286,-5.548367065,-29.69420317,2.797551877
365,28.01230049,13.51244451,-1.007657967,-28.12596277,-15.37612589,0.933189916
366,29.97222419,2.469842013,-15.9923058,-26.40268925,-2.420241896,16.58767504
367,-17.5158071,28.85190035,3.29645701,20.42630907,-25.037818,-3.643848234
368,22.05902871,22.4424262,15.41414104,-20.39626313,-21.41983106,-14.96544063
369,28.79934962,2.135422425,-12.8036715,-30.64892409,-1.875203862,13.03053978
370,18.65113052,19.68245456,-17.55510749,-18.0724087,-19.89374482,14.38970125
371,-27.24841073,12.25786722,9.911591639,27.52502972,-11.12540981,-9.661496741
372,-12.05501151,31.94707798,5.2422972,12.8947328,-29.43008159,-4.420418572
